"phone_number","attempted","attempts","disposition","support_hopper","environment_thermometer"
"2937987631",TRUE,1,"no answer",,
"6834672945",TRUE,1,"no answer",,
"3268474621",TRUE,2,"survey complete","strong support","9"
"5174214651",TRUE,1,"no answer",,
"8132758427",TRUE,2,"no answer",,
"2812989516",TRUE,1,"no answer",,
"4672855197",TRUE,1,"no answer",,
"9818962459",TRUE,1,"no answer",,
"4526523794",TRUE,1,"no answer",,
"2659368496",TRUE,1,"no answer",,
"3876124986",TRUE,2,"survey complete","neither support nor oppose","10"
"2759436831",TRUE,1,"survey complete","somewhat support","7"
"9166749721",TRUE,1,"survey complete","somewhat support","8"
"6395897649",TRUE,1,"no answer",,
"4266495294",TRUE,1,"no answer",,
"8959319246",TRUE,1,"no answer",,
"4923177249",TRUE,1,"no answer",,
"3827165264",TRUE,1,"no answer",,
"9347466217",TRUE,1,"no answer",,
"2688434753",TRUE,1,"no answer",,
"3781829382",TRUE,2,"survey complete","somewhat oppose","10"
"5639359614",TRUE,1,"no answer",,
"7433851493",TRUE,2,"no answer",,
"2638236952",TRUE,2,"no answer",,
"8291388371",TRUE,1,"no answer",,
"3986425643",TRUE,2,"no answer",,
"3948937684",TRUE,1,"no answer",,
"7529651682",TRUE,2,"survey complete","somewhat support","10"
"1896186953",TRUE,1,"no answer",,
"9574368913",TRUE,1,"no answer",,
"6433484956",TRUE,2,"no answer",,
"2845433129",TRUE,1,"no answer",,
"2136529461",TRUE,1,"no answer",,
"2758345389",TRUE,1,"no answer",,
"5742361596",TRUE,1,"no answer",,
"4352171549",TRUE,1,"survey complete","somewhat support","8"
"4953473819",TRUE,1,"no answer",,
"2493191847",TRUE,2,"survey complete","somewhat support","7"
"9166749321",TRUE,1,"no answer",,
"8542586754",TRUE,1,"no answer",,
"1322963521",TRUE,1,"no answer",,
"7313496524",TRUE,2,"no answer",,
"4652564136",TRUE,2,"no answer",,
"3711234782",TRUE,1,"no answer",,
"5213461526",TRUE,1,"no answer",,
"6957244613",TRUE,2,"no answer",,
"4975742375",TRUE,1,"survey complete","neither support nor oppose","5"
"4128217461",TRUE,1,"no answer",,
"5827187984",TRUE,1,"survey complete","somewhat support","8"
"2469842761",TRUE,2,"no answer",,
"1831265231",TRUE,1,"no answer",,
"3561357893",TRUE,1,"survey complete","neither support nor oppose","9"
"3245874293",TRUE,1,"no answer",,
"2871863546",TRUE,1,"no answer",,
"6745675697",TRUE,1,"no answer",,
"8153926985",TRUE,1,"no answer",,
"9515162394",TRUE,2,"no answer",,
"8128433781",TRUE,1,"no answer",,
"7654282367",TRUE,1,"no answer",,
"5717189372",TRUE,2,"no answer",,
"5436754752",TRUE,1,"no answer",,
"7462591389",TRUE,1,"no answer",,
"1683292495",TRUE,1,"survey complete","somewhat oppose","9"
"5389328196",TRUE,1,"no answer",,
"7693853475",TRUE,1,"no answer",,
"4588675798",TRUE,1,"no answer",,
"2762535164",TRUE,1,"no answer",,
"6918324895",TRUE,1,"no answer",,
"5271432637",TRUE,1,"survey complete","somewhat support","9"
"1598519653",TRUE,1,"no answer",,
"9251742481",TRUE,1,"no answer",,
"2356527915",TRUE,1,"no answer",,
"9856752759",TRUE,2,"no answer",,
"9189532647",TRUE,1,"no answer",,
"8762568247",TRUE,2,"no answer",,
"9366315984",TRUE,1,"survey complete","neither support nor oppose","8"
"6297421564",TRUE,1,"no answer",,
"7826428235",TRUE,1,"no answer",,
"2944686291",TRUE,1,"no answer",,
"1396253542",TRUE,1,"no answer",,
"3579367395",TRUE,1,"no answer",,
"2567436453",TRUE,1,"survey complete","strong support","10"
"3899326491",TRUE,1,"no answer",,
"3793913187",TRUE,1,"no answer",,
"6925676724",TRUE,1,"no answer",,
"8193615486",TRUE,1,"no answer",,
"4785233921",TRUE,1,"survey complete","somewhat oppose","10"
"3974655768",TRUE,1,"survey complete","strongly oppose","10"
"2868612698",TRUE,1,"no answer",,
"7633517829",TRUE,1,"no answer",,
"3646235382",TRUE,1,"no answer",,
"6795876382",TRUE,1,"no answer",,
"9479543427",TRUE,1,"no answer",,
"8268798156",TRUE,1,"no answer",,
"3179423516",TRUE,1,"no answer",,
"6241633724",TRUE,1,"no answer",,
"2769825712",TRUE,2,"survey complete","somewhat support","8"
"9749637652",TRUE,1,"no answer",,
"4565398476",TRUE,1,"survey complete","neither support nor oppose","8"
"3453966192",TRUE,1,"no answer",,
"1367891327",TRUE,1,"survey complete","somewhat oppose","10"
"2946272156",TRUE,1,"no answer",,
"6725361926",TRUE,1,"no answer",,
"3615399587",TRUE,2,"survey complete","somewhat oppose","5"
"9674751853",TRUE,1,"no answer",,
"8728564732",TRUE,1,"no answer",,
"8156485973",TRUE,1,"no answer",,
"5789523562",TRUE,1,"no answer",,
"4653127814",TRUE,1,"survey complete","somewhat support","10"
"6353414329",TRUE,1,"no answer",,
"8238261247",TRUE,1,"no answer",,
"1568936917",TRUE,1,"no answer",,
"4177685829",TRUE,2,"no answer",,
"8214951392",TRUE,1,"survey complete","somewhat support","8"
"6123825362",TRUE,1,"survey complete","strong support","5"
"9213682814",TRUE,1,"no answer",,
"9321924179",TRUE,1,"no answer",,
"8929182639",TRUE,1,"no answer",,
"8367457281",TRUE,1,"survey complete","somewhat oppose","4"
"2177832839",TRUE,2,"no answer",,
"4836982785",TRUE,1,"no answer",,
"6582157915",TRUE,1,"survey complete","strong support","9"
"7464565731",TRUE,1,"no answer",,
"6292419127",TRUE,1,"no answer",,
"1384165143",TRUE,1,"no answer",,
"3214375462",TRUE,1,"survey complete","neither support nor oppose","4"
"4396239876",TRUE,2,"no answer",,
"3259374758",TRUE,1,"survey complete","neither support nor oppose","5"
"9254328246",TRUE,1,"survey complete","somewhat support","9"
"1596822915",TRUE,1,"no answer",,
"9853819678",TRUE,1,"survey complete","somewhat support","5"
"3716476729",TRUE,1,"no answer",,
"5482495942",TRUE,1,"no answer",,
"7431282461",TRUE,1,"no answer",,
"6218421247",TRUE,1,"survey complete","neither support nor oppose","5"
"5834712871",TRUE,1,"no answer",,
"8564297364",TRUE,1,"no answer",,
"2872973721",TRUE,1,"no answer",,
"6956416795",TRUE,2,"no answer",,
"1979678673",TRUE,1,"no answer",,
"5323523794",TRUE,1,"no answer",,
"7535861736",TRUE,1,"survey complete","somewhat oppose","9"
"2678933897",TRUE,1,"no answer",,
"1781955768",TRUE,1,"no answer",,
"1855983687",TRUE,1,"survey complete","somewhat support","7"
"1477939374",TRUE,1,"no answer",,
"4673791583",TRUE,1,"no answer",,
"2812157512",TRUE,1,"no answer",,
"1984926853",TRUE,1,"no answer",,
"9326594897",TRUE,1,"no answer",,
"7649183629",TRUE,1,"no answer",,
"3761866827",TRUE,1,"no answer",,
"1582564285",TRUE,1,"no answer",,
"5264384853",TRUE,1,"no answer",,
"7935839841",TRUE,1,"no answer",,
"6181365869",TRUE,1,"survey complete","strongly oppose","5"
"1874297185",TRUE,1,"no answer",,
"1321639584",TRUE,1,"no answer",,
"4195149273",TRUE,1,"no answer",,
"4381274928",TRUE,1,"no answer",,
"3498525693",TRUE,1,"survey complete","neither support nor oppose","6"
"4617529724",TRUE,1,"no answer",,
"4511581467",TRUE,2,"no answer",,
"3873762854",TRUE,1,"no answer",,
"7414972485",TRUE,1,"no answer",,
"5949574976",TRUE,1,"no answer",,
"7217162763",TRUE,1,"partial survey","neither support nor oppose",
"6811791954",TRUE,1,"no answer",,
"4769769284",TRUE,1,"no answer",,
"8927362753",TRUE,2,"survey complete","refused","10"
"9162483158",TRUE,1,"no answer",,
"4859271987",TRUE,1,"survey complete","neither support nor oppose","5"
"2963566215",TRUE,2,"survey complete","strongly oppose","2"
"7383276981",TRUE,1,"survey complete","somewhat oppose","7"
"4968955416",TRUE,1,"survey complete","strong support","9"
"8714914375",TRUE,2,"no answer",,
"3674137248",TRUE,1,"no answer",,
"4593257234",TRUE,1,"no answer",,
"8912786135",TRUE,1,"no answer",,
"6424624362",TRUE,1,"survey complete","strong support","4"
"8267564268",TRUE,1,"no answer",,
"3752676197",TRUE,1,"no answer",,
"2518577498",TRUE,1,"no answer",,
"1736854978",TRUE,1,"no answer",,
"9276274635",TRUE,1,"no answer",,
"5215123945",TRUE,1,"no answer",,
"6127988169",TRUE,1,"no answer",,
"1692346984",TRUE,2,"no answer",,
"8193126518",TRUE,1,"no answer",,
"8946729815",TRUE,1,"no answer",,
"6137516457",TRUE,2,"survey complete","somewhat oppose","9"
"3155385719",TRUE,1,"no answer",,
"9686859516",TRUE,1,"no answer",,
"5894178392",TRUE,1,"survey complete","somewhat support","9"
"5767954179",TRUE,1,"no answer",,
"7533198743",TRUE,1,"no answer",,
"9672153867",TRUE,1,"no answer",,
"3429852457",TRUE,1,"survey complete","strong support","9"
"4258399485",TRUE,1,"no answer",,
"2389865679",TRUE,2,"no answer",,
"2451692689",TRUE,1,"no answer",,
"5319125618",TRUE,1,"survey complete","somewhat oppose","9"
"5935487625",TRUE,1,"no answer",,
"8936351623",TRUE,1,"survey complete","neither support nor oppose","6"
"4811295932",TRUE,1,"survey complete","somewhat support","9"
"5843469317",TRUE,1,"no answer",,
"5939215462",TRUE,1,"no answer",,
"9571539124",TRUE,1,"no answer",,
"3858594689",TRUE,1,"no answer",,
"8569875842",TRUE,2,"no answer",,
"8138232635",TRUE,1,"no answer",,
"1838248124",TRUE,1,"no answer",,
"5324625192",TRUE,2,"no answer",,
"9262381964",TRUE,1,"no answer",,
"7424933192",TRUE,1,"no answer",,
"3716489617",TRUE,1,"survey complete","somewhat support","7"
"8152151659",TRUE,1,"no answer",,
"1657457482",TRUE,1,"survey complete","somewhat oppose","9"
"5979187196",TRUE,1,"survey complete","strongly oppose","9"
"6151399568",TRUE,1,"no answer",,
"1837434765",TRUE,2,"survey complete","somewhat oppose","4"
"7891593279",TRUE,1,"no answer",,
"7861798745",TRUE,1,"no answer",,
"3898492834",TRUE,1,"survey complete","somewhat support","9"
"1352918562",TRUE,1,"no answer",,
"3496753587",TRUE,2,"survey complete","strongly oppose","10"
"6219329174",TRUE,1,"survey complete","neither support nor oppose","6"
"8743757968",TRUE,2,"no answer",,
"3582863821",TRUE,1,"no answer",,
"3919711587",TRUE,1,"no answer",,
"1272855738",TRUE,2,"no answer",,
"7464614278",TRUE,1,"no answer",,
"4651866934",TRUE,1,"no answer",,
"9525782618",TRUE,2,"no answer",,
"9472365249",TRUE,2,"no answer",,
"9218433684",TRUE,1,"survey complete","strong support","9"
"7522144978",TRUE,1,"no answer",,
"2762475139",TRUE,1,"no answer",,
"7347311674",TRUE,1,"no answer",,
"4612497524",TRUE,1,"no answer",,
"3765639862",TRUE,1,"survey complete","neither support nor oppose","10"
"1749723782",TRUE,1,"no answer",,
"5743281286",TRUE,1,"survey complete","somewhat oppose","9"
"3749462519",TRUE,1,"no answer",,
"7822919536",TRUE,1,"no answer",,
"3185379362",TRUE,1,"no answer",,
"8535169358",TRUE,1,"no answer",,
"7367936217",TRUE,1,"no answer",,
"8126726451",TRUE,1,"no answer",,
"9187438124",TRUE,1,"no answer",,
"5346414196",TRUE,1,"no answer",,
"6814123782",TRUE,1,"no answer",,
"7954615648",TRUE,1,"no answer",,
"1785728631",TRUE,1,"no answer",,
"8951236753",TRUE,1,"no answer",,
"8672874318",TRUE,1,"survey complete","somewhat oppose","10"
"5371656832",TRUE,1,"no answer",,
"3243143527",TRUE,2,"no answer",,
"8547913751",TRUE,1,"no answer",,
"1962316754",TRUE,1,"no answer",,
"7284282196",TRUE,2,"no answer",,
"1826255172",TRUE,1,"no answer",,
"3619712931",TRUE,1,"survey complete","neither support nor oppose","5"
"1876573169",TRUE,1,"no answer",,
"1475988125",TRUE,1,"no answer",,
"9357452413",TRUE,2,"no answer",,
"8641624856",TRUE,1,"no answer",,
"4875181372",TRUE,1,"survey complete","somewhat oppose","5"
"1762653681",TRUE,1,"no answer",,
"4724875328",TRUE,2,"survey complete","neither support nor oppose","7"
"5147613417",TRUE,1,"no answer",,
"1586387954",TRUE,1,"survey complete","neither support nor oppose","8"
"3212758134",TRUE,1,"survey complete","strong support","5"
"1842412854",TRUE,1,"no answer",,
"1891348951",TRUE,1,"no answer",,
"9878639314",TRUE,1,"no answer",,
"2876415791",TRUE,1,"no answer",,
"2872474739",TRUE,2,"no answer",,
"7257244695",TRUE,1,"survey complete","neither support nor oppose","9"
"5914929621",TRUE,2,"survey complete","strong support","8"
"2342177824",TRUE,1,"no answer",,
"6218721738",TRUE,1,"no answer",,
"9287654659",TRUE,1,"survey complete","strong support","10"
"8676528456",TRUE,2,"no answer",,
"7814719138",TRUE,1,"no answer",,
"2174283659",TRUE,1,"survey complete","somewhat support","9"
"9414983867",TRUE,1,"no answer",,
"7269487382",TRUE,1,"survey complete","strong support","9"
"2631847564",TRUE,2,"no answer",,
"6814966217",TRUE,2,"no answer",,
"1726532619",TRUE,1,"no answer",,
"9715499184",TRUE,1,"no answer",,
"6487235123",TRUE,1,"no answer",,
"3195361365",TRUE,1,"no answer",,
"5674577381",TRUE,1,"survey complete","somewhat support","6"
"6981364165",TRUE,2,"no answer",,
"5238251948",TRUE,1,"no answer",,
"9426314817",TRUE,2,"no answer",,
"7491721432",TRUE,2,"no answer",,
"2413622569",TRUE,1,"no answer",,
"2979764168",TRUE,1,"no answer",,
"6145943126",TRUE,2,"no answer",,
"2342353857",TRUE,1,"survey complete","neither support nor oppose","5"
"6915423417",TRUE,1,"no answer",,
"4612616753",TRUE,1,"survey complete","somewhat support","9"
"3673284928",TRUE,1,"no answer",,
"4795745274",TRUE,1,"no answer",,
"9818322645",TRUE,1,"no answer",,
"1273692895",TRUE,1,"no answer",,
"4197591735",TRUE,1,"no answer",,
"1645782169",TRUE,1,"no answer",,
"6496136234",TRUE,2,"no answer",,
"1428234567",TRUE,1,"no answer",,
"9822865386",TRUE,2,"no answer",,
"6738563759",TRUE,1,"survey complete","somewhat support","7"
"4758731829",TRUE,1,"survey complete","strong support","8"
"1291759372",TRUE,1,"no answer",,
"4363723712",TRUE,2,"no answer",,
"7362949523",TRUE,1,"no answer",,
"3246742185",TRUE,1,"no answer",,
"8675465934",TRUE,1,"no answer",,
"6853157892",TRUE,1,"no answer",,
"8972166429",TRUE,2,"no answer",,
"3877499673",TRUE,1,"no answer",,
"1531377689",TRUE,1,"survey complete","neither support nor oppose","7"
"1431277219",TRUE,1,"survey complete","somewhat oppose","10"
"2354929784",TRUE,2,"no answer",,
"9146236739",TRUE,1,"no answer",,
"2386214327",TRUE,2,"no answer",,
"4659871295",TRUE,1,"no answer",,
"1366419574",TRUE,1,"no answer",,
"8541373481",TRUE,1,"survey complete","somewhat support","9"
"7497681289",TRUE,1,"no answer",,
"8922491527",TRUE,1,"no answer",,
"1529159276",TRUE,1,"survey complete","somewhat oppose","10"
"9237943486",TRUE,1,"no answer",,
"8276925641",TRUE,2,"no answer",,
"7858593914",TRUE,1,"no answer",,
"1763967628",TRUE,1,"no answer",,
"3814374189",TRUE,1,"no answer",,
"2988257954",TRUE,1,"survey complete","strong support","4"
"2862389382",TRUE,1,"survey complete","neither support nor oppose","8"
"1546417231",TRUE,1,"no answer",,
"7127586427",TRUE,1,"no answer",,
"2645423249",TRUE,1,"survey complete","somewhat support","5"
"5847986578",TRUE,1,"no answer",,
"2712979145",TRUE,1,"no answer",,
"2983152635",TRUE,2,"survey complete","strongly oppose","4"
"8729258516",TRUE,1,"no answer",,
"5323824678",TRUE,1,"survey complete","strong support","9"
"1766371728",TRUE,1,"no answer",,
"5747215478",TRUE,1,"survey complete","strong support","10"
"3477314985",TRUE,1,"survey complete","somewhat support","6"
"4739656795",TRUE,1,"no answer",,
"5275372154",TRUE,1,"survey complete","somewhat support","10"
"4781537536",TRUE,2,"survey complete","strongly oppose","9"
"8142984395",TRUE,1,"no answer",,
"1782616839",TRUE,1,"survey complete","somewhat oppose","7"
"9155737259",TRUE,1,"no answer",,
"3798152493",TRUE,1,"no answer",,
"5142737861",TRUE,1,"survey complete","strong support","9"
"9359241384",TRUE,1,"survey complete","somewhat support","5"
"3827525693",TRUE,2,"no answer",,
"7299376923",TRUE,1,"no answer",,
"9151854827",TRUE,1,"no answer",,
"4631767318",TRUE,1,"no answer",,
"7323698514",TRUE,2,"no answer",,
"4368363946",TRUE,1,"no answer",,
"3826944129",TRUE,1,"no answer",,
"4868758137",TRUE,1,"no answer",,
"5423481938",TRUE,1,"no answer",,
"8322566371",TRUE,1,"no answer",,
"6943987983",TRUE,1,"no answer",,
"7932871657",TRUE,1,"no answer",,
"1651322457",TRUE,1,"survey complete","somewhat support","5"
"1863698953",TRUE,1,"no answer",,
"1873844792",TRUE,1,"no answer",,
"4384689145",TRUE,1,"no answer",,
"7426837352",TRUE,1,"no answer",,
"7396379278",TRUE,2,"no answer",,
"7489167485",TRUE,1,"no answer",,
"7356245712",TRUE,1,"no answer",,
"8952353817",TRUE,1,"no answer",,
"3868456958",TRUE,1,"no answer",,
"6489486132",TRUE,1,"no answer",,
"3454838946",TRUE,1,"no answer",,
"5743484186",TRUE,2,"no answer",,
"7254624758",TRUE,1,"no answer",,
"1959678295",TRUE,2,"no answer",,
"2418313174",TRUE,1,"no answer",,
"8653419153",TRUE,2,"no answer",,
"5168712675",TRUE,1,"survey complete","somewhat support","7"
"8524828642",TRUE,1,"no answer",,
"2381638369",TRUE,1,"no answer",,
"5791671847",TRUE,1,"no answer",,
"3783411259",TRUE,1,"no answer",,
"2543789453",TRUE,1,"no answer",,
"6899283281",TRUE,1,"no answer",,
"7699873857",TRUE,1,"no answer",,
"5277963841",TRUE,2,"no answer",,
"7846194732",TRUE,1,"no answer",,
"5677595879",TRUE,1,"survey complete","somewhat oppose","5"
"2367688965",TRUE,1,"no answer",,
"1834386371",TRUE,1,"no answer",,
"2165898597",TRUE,1,"partial survey","somewhat support",
"7464631289",TRUE,1,"no answer",,
"9235612594",TRUE,1,"no answer",,
"5273175639",TRUE,2,"no answer",,
"1853258435",TRUE,2,"no answer",,
"5867451527",TRUE,2,"no answer",,
"1357454512",TRUE,2,"no answer",,
"3271476978",TRUE,1,"survey complete","somewhat oppose","9"
"5942731926",TRUE,2,"no answer",,
"8922712649",TRUE,1,"no answer",,
"3929124781",TRUE,1,"no answer",,
"9624213641",TRUE,1,"survey complete","somewhat oppose","9"
"8365131479",TRUE,2,"no answer",,
"8561293517",TRUE,1,"no answer",,
"5828974327",TRUE,1,"no answer",,
"5286397681",TRUE,1,"survey complete","somewhat oppose","2"
"4126147529",TRUE,1,"survey complete","somewhat oppose","9"
"6375363269",TRUE,1,"no answer",,
"3865239178",TRUE,1,"no answer",,
"5161522418",TRUE,1,"no answer",,
"4671592589",TRUE,1,"no answer",,
"4766341934",TRUE,2,"no answer",,
"4826314598",TRUE,1,"no answer",,
"1427936129",TRUE,1,"survey complete","strong support","9"
"9537987925",TRUE,1,"survey complete","neither support nor oppose","3"
"7345842495",TRUE,1,"no answer",,
"5214573467",TRUE,2,"no answer",,
"4178171726",TRUE,2,"no answer",,
"4394914765",TRUE,1,"no answer",,
"5691548496",TRUE,2,"no answer",,
"9683562539",TRUE,1,"survey complete","somewhat support","10"
"8966818613",TRUE,1,"survey complete","somewhat support","10"
"7932791938",TRUE,1,"no answer",,
"5311642963",TRUE,1,"no answer",,
"3585684135",TRUE,1,"no answer",,
"1937828694",TRUE,1,"survey complete","somewhat support","9"
"3619531725",TRUE,1,"no answer",,
"6175834835",TRUE,1,"no answer",,
"2761327896",TRUE,1,"no answer",,
"4868165693",TRUE,2,"no answer",,
"7592592139",TRUE,1,"no answer",,
"2983121872",TRUE,1,"no answer",,
"9871697354",TRUE,1,"survey complete","somewhat support","5"
"3195215924",TRUE,1,"no answer",,
"4597935712",TRUE,1,"no answer",,
"8745499165",TRUE,1,"no answer",,
"2861724972",TRUE,1,"no answer",,
"1968972176",TRUE,1,"no answer",,
"9811677524",TRUE,2,"no answer",,
"4697414932",TRUE,1,"no answer",,
"5877682187",TRUE,1,"no answer",,
"6821682498",TRUE,1,"survey complete","somewhat support","5"
"1565745298",TRUE,2,"no answer",,
"8454927345",TRUE,1,"no answer",,
"6273287954",TRUE,1,"no answer",,
"9248918956",TRUE,2,"no answer",,
"4523866291",TRUE,2,"survey complete","somewhat oppose","9"
"5216439382",TRUE,1,"no answer",,
"8156436784",TRUE,1,"survey complete","somewhat support","3"
"8951628146",TRUE,1,"no answer",,
"9735711875",TRUE,1,"no answer",,
"8258522784",TRUE,1,"no answer",,
"5314355683",TRUE,1,"no answer",,
"8948497986",TRUE,1,"survey complete","somewhat support","8"
"2741255239",TRUE,1,"survey complete","refused","1"
"8238193472",TRUE,2,"survey complete","strong support","10"
"6283984916",TRUE,1,"no answer",,
"5372914738",TRUE,1,"survey complete","somewhat support","10"
